video_id,manual_cover_text,caption,topic_tag,first_level_category_id,first_level_category_name,second_level_category_id,second_level_category_name,third_level_category_id,third_level_category_name
1008,独特的增高老爹鞋, 时尚独特个性的增高老爹鞋！ #老爹鞋 #潮鞋 #主播中心 #感谢快手我要上热门 #快手创作者中心 ,"[主播中心,快手创作者中心,感谢快手我要上热门,潮鞋,老爹鞋]",5,时尚,737,营销售卖,2594,鞋靴
1009,UNKNOWN,既然你觉得我不可爱那我就不装了🌚,[],8,颜值,673,颜值随拍,-124,UNKNOWN
1010,UNKNOWN,往后余生，有爱则爱，无爱则待，不亏待没一份热忱，不讨好任何一丝刻意的冷漠一切顺其自然。,[],5,时尚,-124,UNKNOWN,-124,UNKNOWN
1011,糯米香普洱茶块,#感谢快手官大大送上热门 #感谢快手平台传播正能量 #感谢官方感谢关注感谢老铁们的支持 ,"[感谢官方感谢关注感谢老铁们的支持,感谢快手官大大送上热门,感谢快手平台传播正能量]",12,美食,292,美食日常,1461,美食分享
1012,绥阳绥阳,我胖了🙃,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
1013,苏妍/❤️, @苏妍🏘️(O1355730749) 要开心要快乐哦！会一直陪伴着你的！加油！爱你~ 黑粉绕道，别叭叭懂？  #苏妍是神仙颜值  #苏妍素颜照很美  #苏妍想上热门  #苏妍是人间理想  #日常爱苏妍  感谢官方大大给的每一次热门！支持官方正能量！,"[日常爱苏妍,苏妍想上热门,苏妍是人间理想,苏妍是神仙颜值,苏妍素颜照很美]",6,明星娱乐,-124,UNKNOWN,-124,UNKNOWN
1014,该不该上去要微信？,赞成的扣1，同意的扣2 #小哥哥 #偶遇 #身高控 #感谢快手我要上热门 ,"[偶遇,小哥哥,感谢快手我要上热门,身高控]",34,其他,418,生活泛拍,-124,UNKNOWN
1015,测试女儿进屋的反应 ，发现自己太多余了😭😭,两岁半女儿进来就给爸爸盖肚子，心想女儿终于懂事了！以为盖完就该我了，万万没想到结局……😭😭 别人测试女儿都是满满感动，这老公测试的是感动的不行不行的，我是伤心的不行不行的💔💔 互动：你们有这么测试过女儿，儿子吗？ #快手创作者服务中心  #主播中心 ,"[主播中心,快手创作者服务中心]",25,亲子,235,晒娃,-124,UNKNOWN
1016,她家马桶真硬啊,自从买了这个#儿童坐便器 #后，宝宝如厕都不用操心了，宝宝自己就能解决了，#快手创作者服务中心 #主播中心 #母婴好物推荐 @今天拍点啥(O840386039) #作品推广,"[主播中心,作品推广,儿童坐便器,后,快手创作者服务中心,母婴好物推荐]",25,亲子,214,育儿,1887,亲子周边
1017,UNKNOWN,4名初中女生偶遇车祸现场，伸出援手救助，被@人民日报(O1096637401)  点名表扬👍,[],28,民生资讯,223,社会事件,1838,暖新闻
1018,💔💔,听了很多大道理 自己也什么都知道 就是想了一下突然之间 鼻子一酸 眼眶一湿 觉得自己一无所有 哪哪都不好,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
1019,UNKNOWN,当给猫咪拍照时，打开了瘦脸功能后。#美颜# #瘦脸# #猫#,"[猫,瘦脸,美颜]",17,宠物,233,宠物日常记录,1168,宠物猫
1020,UNKNOWN,可以管我要球 但别碰我篮板 #篮球 ,[篮球],7,运动,126,球类运动,1056,篮球
1021,UNKNOWN,#用快影上热门  ,[用快影上热门],20,二次元,712,二次元酷图,2493,漫画
1022,UNKNOWN,大家早上好，免费的点个红心呗，谢谢。好好看干吗呢？ #用快影上热门 ,[用快影上热门],9,喜剧,136,喜剧段子,-124,UNKNOWN
1023,会飞的小三轮,你见过会飞的小三轮吗#和平精英的精彩时刻 ,[和平精英的精彩时刻],3,游戏,271,吃鸡游戏,-124,UNKNOWN
1024,真人真事,#一键出片感谢官方大大让我上热门吧 #一键出片 #正能量文字视频 #感谢老铁发财的小手关注下我 #同城热点 ,"[一键出片,一键出片感谢官方大大让我上热门吧,同城热点,感谢老铁发财的小手关注下我,正能量文字视频]",19,情感,744,情感关系,2636,亲密关系
1025,UNKNOWN, #今日文案 ,[今日文案],19,情感,744,情感关系,2636,亲密关系
1026,UNKNOWN,朋友。希望我的视频能让你找到个自己满意的工作。加油！努力做好自己。  @忠于❤小乔(O1409519972)  @China 刘先生☜(O99962465) @宁阳小伙，(O82280535)  #感谢快手绿色平台支持正能量  #作品推广小助手  ,"[作品推广小助手,感谢快手绿色平台支持正能量]",36,房产家居,-124,UNKNOWN,-124,UNKNOWN
1027,UNKNOWN,是你回来了！对吗？#科比 #快手篮球观 ,"[快手篮球观,科比]",7,运动,126,球类运动,1056,篮球
1028,UNKNOWN,… #正在直播中 ,[正在直播中],5,时尚,737,营销售卖,-124,UNKNOWN
1029,秋装合集,#秋装上新 #时尚穿搭 #每日穿搭分享 #韩系穿搭 #感谢快手我要上热门 #作品推广,"[作品推广,感谢快手我要上热门,时尚穿搭,每日穿搭分享,秋装上新,韩系穿搭]",5,时尚,736,潮流,-124,UNKNOWN
1030,UNKNOWN,#感谢快手我要上热门 #吃李子第一人,"[吃李子第一人,感谢快手我要上热门]",12,美食,155,美食吃播,-124,UNKNOWN
1031,口径58+,,[],11,生活,147,休闲娱乐,2478,古玩收藏
1032,UNKNOWN,这届父母太难带了#点赞 #快手全面屏 #支持快手传播正能量 #搞笑 ,"[快手全面屏,搞笑,支持快手传播正能量,点赞]",28,民生资讯,223,社会事件,1830,社会新闻
1033,UNKNOWN, @今天拍点啥(O840386039) @快手正能量(O40300005) @快手创作者学院(O40300188) #接福接财接好运 #十二生肖系列 #作品推广 #主播中心 #快手创作者服务中心 ,"[主播中心,作品推广,十二生肖系列,快手创作者服务中心,接福接财接好运]",24,星座命理,684,命理占卜,2516,面相手相
1034,UNKNOWN,@今天拍点啥(O840386039) #感谢快手我要上热门 #主播中心 #作品推广 #快手创作者服务中心 #推广小助手 ,"[主播中心,作品推广,快手创作者服务中心,感谢快手我要上热门,推广小助手]",34,其他,418,生活泛拍,-124,UNKNOWN
1035,尴尬😅没踩稳～,只因在人群中多看了一眼～看亮点～#方园公子 #dk #作品推广 @快手创作者激励计划(O792200110) ,"[DK,dk,作品推广,方园公子]",20,二次元,-124,UNKNOWN,-124,UNKNOWN
1036,UNKNOWN,如果这个挖掘机不是处女座的那司机肯定是#快手记录美好生活 ,[快手记录美好生活],11,生活,386,职业生活,-124,UNKNOWN
1037,UNKNOWN,300斤大胖子跳进泳池，“肉蛋葱鸡”破坏力巨大！#快手创作者中心 #主播中心 ,"[主播中心,快手创作者中心]",7,运动,129,水上运动,1069,游泳
1038,棉绸裙更新,#快手创作者激励计划 #同城热点 #用快影上热门 #快手创业用商家号 #一甜相机 ,"[一甜相机,同城热点,快手创业用商家号,快手创作者激励计划,用快影上热门]",5,时尚,737,营销售卖,2596,女装
1039,UNKNOWN,#感谢快手我要上热门 #神仙买家秀 #爱官方爱热门 ,"[感谢快手我要上热门,爱官方爱热门,神仙买家秀]",5,时尚,737,营销售卖,-124,UNKNOWN
1040,UNKNOWN,三里屯闺蜜紧身裙穿搭#快手创作者服务中心 ,[快手创作者服务中心],5,时尚,736,潮流,2591,时尚街拍
1041,UNKNOWN,,[],11,生活,147,休闲娱乐,2478,古玩收藏
1042,看好自家🐶,#支持快手传播正能量 #狗 #狗咬人  金毛舍命护住👍👍,"[支持快手传播正能量,狗,狗咬人]",28,民生资讯,223,社会事件,1830,社会新闻
1043,UNKNOWN,寸头来了,[],4,美妆,665,丽人,2360,美发
1044,还有这种操作？,竟然还有这种操作？#逆世界迷惑行为 #迷惑行为大赏 #动作喜剧 #这是高手 #跑酷 ,"[动作喜剧,跑酷,这是高手,迷惑行为大赏,逆世界迷惑行为]",7,运动,130,极限运动,2394,街头极限
1045,UNKNOWN,先爱自己啊#一秒变装 ,[一秒变装],8,颜值,673,颜值随拍,-124,UNKNOWN
1046,UNKNOWN,中国四大古墓,[],15,艺术,169,书法,1155,硬笔
1047,UNKNOWN,我的心画反了，怪不得被拒收了 #原相机 ,[原相机],8,颜值,673,颜值随拍,-124,UNKNOWN
1048,吃货猪八戒,这么多好吃的，全都吃掉。#我是吃货 #猪八戒 #快手戏精 ,"[快手戏精,我是吃货,猪八戒]",20,二次元,368,动画,1872,少儿动画
1049,UNKNOWN,#健身打卡 #健身正能量 可以做你保镖嘛,"[健身打卡,健身正能量]",31,健身,691,健身训练,1051,健身塑形
1050,芳芳这两天不开心，我们随便找了一个喝酒的理由，爱吃爱喝爱生活,芳芳这两天心情不好，随便找了一个喝酒的理由，芳芳加油💪！在这个熟悉又陌生的城市，感谢有你们❤️#日常生活 #记录我的生活 #感谢快手官方 #我是吃货 ,"[感谢快手官方,我是吃货,日常生活,记录我的生活]",12,美食,292,美食日常,1461,美食分享
1051,UNKNOWN,我的温柔的偏爱永远属于1128号宇航员 团长 @千玺眼里有南希✘(O1489986901)  ------------------------- 副团 @易初袁/(O370014763) ～  #鹤与烊团队 #易烊千玺,"[易烊千玺,鹤与烊团队]",6,明星娱乐,-124,UNKNOWN,-124,UNKNOWN
1052,UNKNOWN, #手机特效制作 ,[手机特效制作],2,音乐,724,音乐点评分享,2550,音乐剪辑和MV
1053,🦄🦄🦄,#小小喵 ,[小小喵],34,其他,-124,UNKNOWN,-124,UNKNOWN
1054,把回忆拼好给你❤️,总有笨拙的人想把整颗心都给你💕  ,[],8,颜值,673,颜值随拍,-124,UNKNOWN
1055,UNKNOWN,#主播中心 #快手创作服务中心 #,"[主播中心,快手创作服务中心]",19,情感,744,情感关系,2636,亲密关系
1056,棉绸裙更新,#快手创业用商家号 #用快影上热门 #同城热点 #快手创作者激励计划 ,"[同城热点,快手创业用商家号,快手创作者激励计划,用快影上热门]",5,时尚,737,营销售卖,2596,女装
1057,UNKNOWN,未曾谋面的也终将会相遇,[],34,其他,418,生活泛拍,-124,UNKNOWN
1058,UNKNOWN,,[],17,宠物,233,宠物日常记录,1169,宠物狗
1059,UNKNOWN,#感谢官方大大给的每一次热门 #护肤养生 #感谢快手我要上热门 #同城热点 #感谢快手官大大送上热门 @神秘人(O725134) @快手正能量(O40300005) ,"[同城热点,感谢官方大大给的每一次热门,感谢快手官大大送上热门,感谢快手我要上热门,护肤养生]",16,健康,232,保健养生,1988,经络按摩
1060,倒立洗头,这样洗头的。你呢#感谢快手我要上热门 ,[感谢快手我要上热门],8,颜值,-124,UNKNOWN,-124,UNKNOWN
1061,『 绿茶斩变装』,你配吗？#拒绝绿茶冰淇淋,[拒绝绿茶冰淇淋],8,颜值,673,颜值随拍,-124,UNKNOWN
1062,UNKNOWN,你是我的可遇不可求 #恋爱 #慢动作撩头发 ,"[恋爱,慢动作撩头发]",34,其他,418,生活泛拍,-124,UNKNOWN
1063,UNKNOWN,#记录南部山区卧虎山水库美景 #感谢官方大大给的每一次热门 #感谢快手绿色平台 ,"[感谢官方大大给的每一次热门,感谢快手绿色平台,记录南部山区卧虎山水库美景]",10,旅游,728,旅游种草,2565,境内游种草
1064,太滑，失败了,游戏失败了#主播中心 #感谢快手我要上热门 #支持快手传播正能量 #快手创作者服务中心 #@快手创作者服务中心(O40300138) ,"[主播中心,快手创作者服务中心,感谢快手我要上热门,支持快手传播正能量]",15,艺术,167,手艺,1827,手机壳diy
1065,UNKNOWN,有国才有家，为国献青春，为家挣光荣。 #感谢快手我要上热门 #感谢快手官大大送上热门 #感谢官方大大给的每一次热门 #感谢快手平台 ,"[感谢官方大大给的每一次热门,感谢快手官大大送上热门,感谢快手平台,感谢快手我要上热门]",35,军事,-124,UNKNOWN,-124,UNKNOWN
1066,一生不缺钱的生肖, @今天拍点啥(O840386039)  @推广小助手(O40300047)   #文字   #文字控   #商家号战疫行动   #遇见春天   #感谢快手我要上热门 ,"[商家号战疫行动,感谢快手我要上热门,文字,文字控,遇见春天]",19,情感,-124,UNKNOWN,-124,UNKNOWN
1067,UNKNOWN, #作品推广  #王者荣耀  #热门  #感谢快手我要上热门 ,"[作品推广,感谢快手我要上热门,热门,王者荣耀]",3,游戏,272,多人在线战术竞技游戏（MOBA）,-124,UNKNOWN
1068,云端yu,…,[],5,时尚,736,潮流,2591,时尚街拍
1069,UNKNOWN,,[],8,颜值,672,摆拍卡点,-124,UNKNOWN
1070,面粉变身.,   合得来就合，合不来就散，委曲求全的都是小笨蛋. @沉  陈陈思彤嘛？？(O1488790422)     #爱官方爱热门  #申请热门  #感谢官方大大给的每一次热门  #感谢快手官大大送上热门  #感谢官方我要上热门 ,"[感谢官方大大给的每一次热门,感谢官方我要上热门,感谢快手官大大送上热门,爱官方爱热门,申请热门]",34,其他,418,生活泛拍,-124,UNKNOWN
1071,自信还是自大？,自信和自大，有个度。,[],7,运动,126,球类运动,1056,篮球
1072,UNKNOWN,,[],34,其他,-124,UNKNOWN,-124,UNKNOWN
1073,生活在三四线城市小伙,生活在普通三四线城市，住着一间650一间的房子，过着一个人的生活，每天想着哪天能买一辆小毛驴，期待那天的到来，祝自己今天22周岁快乐！,[],8,颜值,673,颜值随拍,-124,UNKNOWN
1074,UNKNOWN,,[],5,时尚,737,营销售卖,2596,女装
1075,换装不小心换成了jk女,完了完了，学别人换装不小心换成了jk女 怎么换回来😭又换错成汉服小姐姐了，怎么办怎么办 #换装 #jk #汉服 我亲姐姐@丹青2(O4824946) #作品推广,"[jk,作品推广,换装,汉服]",34,其他,-124,UNKNOWN,-124,UNKNOWN
1076,UNKNOWN,#你买的网红坚果可能是假货 近日，嘉兴警方打掉特大坚果造假团伙，致癌物质严重超标，涉案价值1000余万元,"[你买的网红坚果可能是假货,网络诚信云宣誓]",28,民生资讯,223,社会事件,-124,UNKNOWN
1077,UNKNOWN,#红鹿奶山羊 #吐根堡奶山羊 #纯种萨能奶山羊 #高产萨能奶山羊 #黑头杜泊 ,"[吐根堡奶山羊,红鹿奶山羊,纯种萨能奶山羊,高产萨能奶山羊,黑头杜泊]",13,三农,733,农业与农民,2616,养殖业
1078,UNKNOWN,比起劝我早睡的人，我更喜欢陪我熬夜。道理很简单，谁都可以关心你，但却很少有人甘愿放弃自己的规则来迁就你。＃顾挽卿  ＃今日份文案  ＃伤感文案  ＃申请热门,"[今日份文案,伤感文案,申请热门,顾挽卿]",19,情感,744,情感关系,2636,亲密关系
1079,UNKNOWN, #感谢官方大大给的每一次热门感感谢快手平台 感谢朋友们支持  红心给一个谢谢 这样拌面非常好吃  喜欢吃辣多放辣酱 可以放生鱼片,[感谢官方大大给的每一次热门感感谢快手平台],12,美食,-124,UNKNOWN,-124,UNKNOWN
1080,UNKNOWN,#服饰宠粉节 #感谢快手我要上热门 ,"[感谢快手我要上热门,服饰宠粉节]",5,时尚,737,营销售卖,2596,女装
1081,UNKNOWN, @推广小助手(O40300047)  @今天拍点啥(O840386039) #同城热点 #老人言 #老人言俗语 #感谢快手我要上热门 #感谢快手绿色平台 ,"[同城热点,感谢快手我要上热门,感谢快手绿色平台,老人言,老人言俗语]",19,情感,-124,UNKNOWN,-124,UNKNOWN
1082,UNKNOWN,#感谢快手绿色平台 #主播中心 #快手创作者服务中心 #用快影上热门 #生活小妙招每天更新 #作品推广,"[主播中心,作品推广,快手创作者服务中心,感谢快手绿色平台,生活小妙招每天更新,用快影上热门]",36,房产家居,748,家居生活,2653,居家小妙招
1083,真人真事, @快手直播(O40300048)  @快手创作者激励计划(O792200110) #快手创业用商家号 #快手创作者服务中心 #主播中心 #作品推广 #感谢快手我要上热门 ,"[主播中心,作品推广,快手创业用商家号,快手创作者服务中心,感谢快手我要上热门]",19,情感,-124,UNKNOWN,-124,UNKNOWN
1084,收画画徒儿哦,老师到底是什么样的教学方法，能让孩子快速变成高手#速写 #网课#画画  ,"[网课,速写]",15,艺术,168,绘画,1823,素描
1085,UNKNOWN,#声控 #声优都是怪物 #终结的炽天使 #费娘 #二次元 奥利给!,"[二次元,声优都是怪物,声控,终结的炽天使,费娘]",20,二次元,195,二次元真人秀,2488,二次元配音
1086,UNKNOWN,其实我是霍格沃茨魔法学校的,[],7,运动,-124,UNKNOWN,-124,UNKNOWN
1087,UNKNOWN,我来替个更,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
1088,UNKNOWN,#全拆洗沙发 #冬夏两用沙发 #网红沙发 #快手小助手  感谢快手的每次热门！三米8  双贵妃 冬夏两用款,"[全拆洗沙发,冬夏两用沙发,快手小助手,网红沙发]",11,生活,-124,UNKNOWN,-124,UNKNOWN
1089,UNKNOWN,这是妈妈给我选的媳妇，听说我肚子疼在输液，去娘家半路赶回，满头大汗，这辈子有你值了！@快手活动中心(O40300021) @快手创作者服务中心(O40300138) @快手创作者激励计划(O792200110) #感谢快手我要上热门 #情感 #夫妻 ,"[夫妻,情感,感谢快手我要上热门]",34,其他,-124,UNKNOWN,-124,UNKNOWN
1090,南京遇害女孩家人发声，希望法律公正审判,南京遇害女孩家人发声，希望法律公正审判,[],28,民生资讯,223,社会事件,-124,UNKNOWN
1091,UNKNOWN,,[],5,时尚,737,营销售卖,2596,女装
1092,民间小舞王,#快乐童年 #支持快手传播正能量 ,"[快乐童年,支持快手传播正能量]",1,舞蹈,-124,UNKNOWN,-124,UNKNOWN
1093,UNKNOWN,@今天拍点啥(O840386039) @商家号小助手(O962500882) @推广小助手(O40300047) #今日份的自拍 #感谢快手我要上热门 #作品推广 #美容护肤 ,"[今日份的自拍,作品推广,感谢快手我要上热门,美容护肤]",16,健康,232,保健养生,-124,UNKNOWN
